inspection_type,job_progress,latitude,longitude,inspection_date,result,approved_date
BAIT,7,40.715450766367,-73.999538265827,2016-05-12 09:20:50,Monitoring visit,2016-05-13 10:38:29
BAIT,11,40.715450766367,-73.999538265827,2016-04-28 09:40:20,Monitoring visit,2016-05-04 15:00:31
BAIT,6,40.715450766367,-73.999538265827,2016-04-21 11:12:10,Monitoring visit,2016-04-22 09:06:17
BAIT,5,40.715450766367,-73.999538265827,2016-04-14 09:09:59,Monitoring visit,2016-04-14 15:23:28
BAIT,9,40.715450766367,-73.999538265827,2016-04-09 07:30:50,Bait applied,2016-04-11 08:12:29
BAIT,10,40.715450766367,-73.999538265827,2016-04-09 07:30:48,Bait applied,2016-04-11 08:12:43
BAIT,9,40.715450766367,-73.999538265827,2016-04-09 07:30:05,Bait applied,2016-04-11 08:12:07
BAIT,4,40.715450766367,-73.999538265827,2016-04-07 10:36:29,Monitoring visit,2016-04-08 09:35:44
BAIT,8,40.715450766367,-73.999538265827,2016-04-02 07:30:59,Monitoring visit,2016-04-04 08:26:12
BAIT,9,40.715450766367,-73.999538265827,2016-04-02 07:30:20,Bait applied,2016-04-04 08:26:01
BAIT,8,40.715450766367,-73.999538265827,2016-04-02 07:30:11,Monitoring visit,2016-04-04 08:26:39
BAIT,3,40.715450766367,-73.999538265827,2016-03-31 10:39:46,Monitoring visit,2016-04-01 11:12:00
BAIT,7,40.715450766367,-73.999538265827,2016-03-26 07:30:49,Monitoring visit,2016-03-28 10:32:02
BAIT,7,40.715450766367,-73.999538265827,2016-03-26 07:30:36,Monitoring visit,2016-03-28 10:31:45
BAIT,8,40.715450766367,-73.999538265827,2016-03-26 07:30:00,Bait applied,2016-03-28 10:32:46
BAIT,2,40.715450766367,-73.999538265827,2016-03-24 10:25:16,Monitoring visit,2016-03-25 07:31:26
BAIT,7,40.715450766367,-73.999538265827,2016-03-19 07:30:25,Bait applied,2016-03-21 07:47:18
BAIT,6,40.715450766367,-73.999538265827,2016-03-19 07:30:23,Monitoring visit,2016-03-21 07:46:06
BAIT,6,40.715450766367,-73.999538265827,2016-03-19 07:30:00,Monitoring visit,2016-03-21 07:46:47
BAIT,1,40.715450766367,-73.999538265827,2016-03-18 10:00:11,Monitoring visit,2016-03-21 08:22:13
BAIT,6,40.715450766367,-73.999538265827,2016-03-12 07:30:44,Bait applied,2016-03-15 10:23:14
BAIT,5,40.715450766367,-73.999538265827,2016-03-05 07:30:56,Bait applied,2016-03-07 09:34:09
BAIT,5,40.715450766367,-73.999538265827,2016-03-05 07:30:49,Bait applied,2016-03-07 09:35:44
BAIT,5,40.715450766367,-73.999538265827,2016-03-05 07:30:40,Bait applied,2016-03-07 09:35:31
BAIT,1,40.715450766367,-73.999538265827,2016-03-05 07:30:29,Bait applied,2016-03-07 09:33:55
BAIT,4,40.715450766367,-73.999538265827,2016-02-27 07:30:27,Bait applied,2016-02-29 11:09:30
BAIT,4,40.715450766367,-73.999538265827,2016-02-27 07:30:12,Monitoring visit,2016-02-29 11:07:30
BAIT,4,40.715450766367,-73.999538265827,2016-02-27 07:30:11,Monitoring visit,2016-02-29 11:09:14
BAIT,3,40.715450766367,-73.999538265827,2016-02-20 07:30:27,Bait applied,2016-02-22 08:29:47
BAIT,3,40.715450766367,-73.999538265827,2016-02-20 07:30:05,Monitoring visit,2016-02-22 08:28:40
BAIT,3,40.715450766367,-73.999538265827,2016-02-20 07:30:03,Bait applied,2016-02-22 08:29:17
BAIT,2,40.715450766367,-73.999538265827,2016-02-18 13:10:58,Monitoring visit,2016-02-19 10:46:17
BAIT,2,40.715450766367,-73.999538265827,2016-02-13 07:30:51,Bait applied,2016-02-16 15:28:41
BAIT,2,40.715450766367,-73.999538265827,2016-02-13 07:30:27,Bait applied,2016-02-16 15:29:29
BAIT,2,40.715450766367,-73.999538265827,2016-02-13 07:30:17,Bait applied,2016-02-16 15:29:49
BAIT,1,40.715450766367,-73.999538265827,2016-02-06 07:30:54,Bait applied,2016-02-08 13:58:34
BAIT,1,40.715450766367,-73.999538265827,2016-02-06 07:30:31,Bait applied,2016-02-08 13:59:12
BAIT,1,40.715450766367,-73.999538265827,2016-02-06 07:30:12,Bait applied,2016-02-08 13:59:36
BAIT,31,40.715450766367,-73.999538265827,2016-01-22 10:45:09,Bait applied,2016-01-22 15:09:55
BAIT,1,40.715450766367,-73.999538265827,2016-01-22 10:35:56,Bait applied,2016-01-22 14:59:26
BAIT,30,40.715450766367,-73.999538265827,2016-01-21 10:20:47,Monitoring visit,2016-01-22 10:37:00
BAIT,29,40.715450766367,-73.999538265827,2016-01-15 11:00:45,Bait applied,2016-01-19 14:17:44
BAIT,28,40.715450766367,-73.999538265827,2016-01-14 10:40:19,Monitoring visit,2016-01-15 13:08:35
BAIT,27,40.715450766367,-73.999538265827,2016-01-08 11:00:24,Bait applied,2016-01-08 15:18:58
BAIT,26,40.715450766367,-73.999538265827,2016-01-07 10:45:37,Monitoring visit,2016-01-08 08:52:37
INITIAL,1,40.715450766367,-73.999538265827,2016-01-06 13:00:42,Active Rat Signs,2016-01-07 10:05:14
BAIT,25,40.715450766367,-73.999538265827,2015-12-31 10:15:50,Bait applied,2015-12-31 13:44:47
BAIT,24,40.715450766367,-73.999538265827,2015-12-30 11:30:35,Monitoring visit,2015-12-30 14:40:13
BAIT,23,40.715450766367,-73.999538265827,2015-12-24 10:50:54,Bait applied,2016-03-11 12:41:37
BAIT,22,40.715450766367,-73.999538265827,2015-12-23 11:00:13,Monitoring visit,2015-12-24 12:42:24
BAIT,21,40.715450766367,-73.999538265827,2015-12-18 09:30:41,Bait applied,2015-12-23 15:08:46
BAIT,20,40.715450766367,-73.999538265827,2015-12-17 12:35:24,Monitoring visit,2015-12-23 15:08:20
BAIT,19,40.715450766367,-73.999538265827,2015-12-11 09:00:19,Bait applied,2015-12-16 11:32:50
BAIT,18,40.715450766367,-73.999538265827,2015-11-20 12:45:30,Monitoring visit,2015-11-27 13:51:30
BAIT,20,40.715450766367,-73.999538265827,2015-11-14 07:30:21,Bait applied,2015-11-27 13:11:29
BAIT,19,40.715450766367,-73.999538265827,2015-11-07 07:30:01,Bait applied,2015-11-10 12:11:57
BAIT,18,40.715450766367,-73.999538265827,2015-10-31 07:30:05,Bait applied,2015-11-10 11:48:46
BAIT,17,40.715450766367,-73.999538265827,2015-10-24 07:30:31,Bait applied,2015-10-30 10:55:54
BAIT,17,40.715450766367,-73.999538265827,2015-10-23 12:35:41,Monitoring visit,2015-10-25 10:44:42
BAIT,1,40.715450766367,-73.999538265827,2015-10-17 08:25:00,Bait applied,2015-10-30 11:02:01
BAIT,16,40.715450766367,-73.999538265827,2015-10-16 13:45:51,Monitoring visit,2015-10-18 10:42:57
BAIT,16,40.715450766367,-73.999538265827,2015-10-10 07:30:39,Bait applied,2015-10-14 11:43:30
BAIT,15,40.715450766367,-73.999538265827,2015-10-09 12:45:57,Monitoring visit,2015-10-11 11:08:23
BAIT,15,40.715450766367,-73.999538265827,2015-10-04 07:30:51,Bait applied,2015-10-06 12:03:07
BAIT,14,40.715450766367,-73.999538265827,2015-10-02 10:00:25,Monitoring visit,2015-10-06 11:56:19
BAIT,14,40.715450766367,-73.999538265827,2015-09-26 07:30:42,Bait applied,2015-09-30 14:54:49
