zip_code,year_month,bait,clean_ups,compliance,initial,sighting,zip_year_month
10016,2013-01,0.0,0.0,23.0,18.0,2.0,10016 2013-01
10016,2013-02,2.0,0.0,9.0,6.0,5.0,10016 2013-02
10016,2013-03,27.0,0.0,4.0,8.0,6.0,10016 2013-03
10016,2013-04,17.0,0.0,3.0,13.0,11.0,10016 2013-04
10016,2013-05,2.0,0.0,8.0,13.0,5.0,10016 2013-05
10016,2013-06,2.0,0.0,9.0,16.0,12.0,10016 2013-06
10016,2013-07,1.0,0.0,13.0,24.0,11.0,10016 2013-07
10016,2013-08,0.0,0.0,6.0,12.0,7.0,10016 2013-08
10016,2013-09,12.0,0.0,7.0,15.0,7.0,10016 2013-09
10016,2013-10,10.0,0.0,7.0,5.0,2.0,10016 2013-10
10016,2013-11,5.0,0.0,4.0,5.0,3.0,10016 2013-11
10016,2013-12,1.0,0.0,1.0,4.0,2.0,10016 2013-12
10016,2014-01,1.0,0.0,6.0,3.0,4.0,10016 2014-01
10016,2014-02,0.0,0.0,2.0,7.0,4.0,10016 2014-02
10016,2014-03,1.0,0.0,5.0,13.0,2.0,10016 2014-03
10016,2014-04,1.0,0.0,1.0,6.0,4.0,10016 2014-04
10016,2014-05,0.0,0.0,2.0,10.0,6.0,10016 2014-05
10016,2014-06,1.0,0.0,13.0,15.0,5.0,10016 2014-06
10016,2014-07,0.0,0.0,8.0,4.0,4.0,10016 2014-07
10016,2014-08,0.0,0.0,0.0,12.0,6.0,10016 2014-08
10016,2014-09,0.0,0.0,4.0,11.0,2.0,10016 2014-09
10016,2014-10,0.0,0.0,4.0,5.0,4.0,10016 2014-10
10016,2014-11,5.0,0.0,1.0,7.0,7.0,10016 2014-11
10016,2014-12,10.0,0.0,4.0,6.0,5.0,10016 2014-12
10016,2015-01,6.0,0.0,0.0,10.0,2.0,10016 2015-01
10016,2015-02,0.0,0.0,2.0,8.0,2.0,10016 2015-02
10016,2015-03,3.0,0.0,4.0,5.0,2.0,10016 2015-03
10016,2015-04,4.0,0.0,1.0,11.0,4.0,10016 2015-04
10016,2015-05,1.0,0.0,2.0,6.0,1.0,10016 2015-05
10016,2015-06,1.0,0.0,0.0,3.0,2.0,10016 2015-06
10016,2015-07,1.0,0.0,3.0,13.0,8.0,10016 2015-07
10016,2015-08,7.0,0.0,6.0,9.0,6.0,10016 2015-08
10016,2015-09,2.0,0.0,1.0,6.0,5.0,10016 2015-09
10016,2015-10,9.0,0.0,6.0,23.0,7.0,10016 2015-10
10016,2015-11,8.0,0.0,5.0,5.0,1.0,10016 2015-11
10016,2015-12,0.0,0.0,4.0,2.0,2.0,10016 2015-12
10016,2016-01,1.0,0.0,1.0,10.0,7.0,10016 2016-01
10016,2016-02,4.0,0.0,7.0,4.0,2.0,10016 2016-02
10016,2016-03,6.0,0.0,1.0,3.0,6.0,10016 2016-03
10016,2016-04,4.0,0.0,3.0,14.0,7.0,10016 2016-04
10016,2016-05,4.0,0.0,3.0,7.0,4.0,10016 2016-05
10016,2016-06,3.0,0.0,1.0,8.0,7.0,10016 2016-06
10016,2016-07,3.0,0.0,7.0,434.0,15.0,10016 2016-07
10016,2016-08,4.0,0.0,27.0,589.0,7.0,10016 2016-08
10016,2016-09,7.0,0.0,6.0,15.0,7.0,10016 2016-09
10016,2016-10,11.0,0.0,5.0,4.0,4.0,10016 2016-10
10016,2016-11,9.0,0.0,3.0,11.0,5.0,10016 2016-11
10016,2016-12,4.0,0.0,3.0,9.0,7.0,10016 2016-12
10016,2017-01,12.0,0.0,2.0,674.0,0.0,10016 2017-01
10016,2017-02,20.0,0.0,2.0,345.0,10.0,10016 2017-02
10016,2017-03,6.0,0.0,33.0,2.0,6.0,10016 2017-03
10016,2017-04,19.0,0.0,6.0,7.0,6.0,10016 2017-04
10016,2017-05,3.0,0.0,2.0,13.0,7.0,10016 2017-05
10016,2017-06,19.0,0.0,7.0,18.0,5.0,10016 2017-06
10016,2017-07,8.0,0.0,2.0,9.0,5.0,10016 2017-07
10016,2017-08,1.0,0.0,3.0,6.0,6.0,10016 2017-08
10016,2017-09,11.0,0.0,3.0,19.0,4.0,10016 2017-09
10016,2017-10,25.0,0.0,6.0,10.0,3.0,10016 2017-10
10016,2017-11,15.0,0.0,4.0,10.0,3.0,10016 2017-11
10016,2017-12,5.0,0.0,4.0,4.0,3.0,10016 2017-12
10016,2018-01,1.0,0.0,2.0,1013.0,3.0,10016 2018-01
10016,2018-02,21.0,0.0,13.0,1.0,5.0,10016 2018-02
10016,2018-03,13.0,0.0,3.0,3.0,5.0,10016 2018-03
10016,2018-04,3.0,0.0,0.0,0.0,1.0,10016 2018-04
10016,2018-05,16.0,0.0,1.0,11.0,8.0,10016 2018-05
10016,2018-06,23.0,0.0,3.0,10.0,8.0,10016 2018-06
10016,2018-07,25.0,0.0,5.0,15.0,9.0,10016 2018-07
10016,2018-08,17.0,0.0,4.0,15.0,10.0,10016 2018-08
10016,2018-09,9.0,0.0,6.0,222.0,9.0,10016 2018-09
10016,2018-10,13.0,0.0,6.0,588.0,2.0,10016 2018-10
10016,2018-11,14.0,0.0,27.0,4.0,3.0,10016 2018-11
10016,2018-12,10.0,0.0,1.0,10.0,4.0,10016 2018-12
10017,2010-01,0.0,0.0,5.0,1.0,0.0,10017 2010-01
10017,2010-03,0.0,0.0,3.0,3.0,2.0,10017 2010-03
10017,2010-04,0.0,0.0,2.0,1.0,1.0,10017 2010-04
10017,2010-05,0.0,0.0,2.0,5.0,2.0,10017 2010-05
10017,2010-06,1.0,0.0,3.0,30.0,0.0,10017 2010-06
10017,2010-07,1.0,0.0,0.0,103.0,1.0,10017 2010-07
10017,2010-08,4.0,0.0,0.0,336.0,0.0,10017 2010-08
10017,2010-09,4.0,0.0,0.0,0.0,0.0,10017 2010-09
10017,2010-10,3.0,0.0,14.0,0.0,0.0,10017 2010-10
10017,2010-11,10.0,0.0,2.0,5.0,0.0,10017 2010-11
10017,2010-12,0.0,0.0,0.0,1.0,0.0,10017 2010-12
10017,2011-01,3.0,0.0,0.0,1.0,0.0,10017 2011-01
10017,2011-03,0.0,0.0,1.0,1.0,0.0,10017 2011-03
10017,2011-05,0.0,0.0,2.0,1.0,1.0,10017 2011-05
10017,2011-06,0.0,0.0,0.0,3.0,1.0,10017 2011-06
10017,2011-07,0.0,0.0,1.0,99.0,1.0,10017 2011-07
10017,2011-08,0.0,0.0,0.0,314.0,0.0,10017 2011-08
10017,2011-09,0.0,0.0,2.0,2.0,1.0,10017 2011-09
10017,2011-10,0.0,0.0,9.0,71.0,0.0,10017 2011-10
10017,2011-11,0.0,0.0,2.0,1.0,0.0,10017 2011-11
10017,2011-12,0.0,0.0,0.0,1.0,0.0,10017 2011-12
10017,2012-01,0.0,0.0,2.0,1.0,1.0,10017 2012-01
10017,2012-02,0.0,0.0,1.0,1.0,0.0,10017 2012-02
10017,2012-04,3.0,0.0,2.0,2.0,0.0,10017 2012-04
10017,2012-05,6.0,0.0,2.0,1.0,0.0,10017 2012-05
10017,2012-06,4.0,0.0,1.0,0.0,0.0,10017 2012-06
10017,2012-07,0.0,0.0,0.0,1.0,0.0,10017 2012-07
10017,2012-08,0.0,0.0,1.0,0.0,2.0,10017 2012-08
10017,2012-09,0.0,0.0,2.0,18.0,0.0,10017 2012-09
10017,2012-10,0.0,0.0,2.0,299.0,0.0,10017 2012-10
10017,2012-11,0.0,0.0,1.0,54.0,0.0,10017 2012-11
10017,2012-12,0.0,0.0,6.0,106.0,1.0,10017 2012-12
10017,2013-01,0.0,0.0,5.0,1.0,2.0,10017 2013-01
10017,2013-02,0.0,0.0,1.0,1.0,1.0,10017 2013-02
10017,2013-04,0.0,0.0,0.0,6.0,4.0,10017 2013-04
10017,2013-05,0.0,0.0,3.0,2.0,2.0,10017 2013-05
10017,2013-06,0.0,0.0,1.0,1.0,1.0,10017 2013-06
10017,2013-07,3.0,0.0,0.0,2.0,1.0,10017 2013-07
10017,2013-09,0.0,0.0,0.0,3.0,1.0,10017 2013-09
10017,2013-10,1.0,0.0,2.0,1.0,1.0,10017 2013-10
10017,2013-11,0.0,0.0,1.0,0.0,1.0,10017 2013-11
10017,2014-01,0.0,0.0,1.0,2.0,1.0,10017 2014-01
10017,2014-02,0.0,0.0,2.0,1.0,0.0,10017 2014-02
10017,2014-03,1.0,0.0,4.0,3.0,1.0,10017 2014-03
10017,2014-04,1.0,0.0,0.0,3.0,0.0,10017 2014-04
10017,2014-05,1.0,0.0,0.0,2.0,1.0,10017 2014-05
10017,2014-06,5.0,0.0,0.0,2.0,1.0,10017 2014-06
10017,2014-07,4.0,0.0,1.0,3.0,1.0,10017 2014-07
10017,2014-08,0.0,0.0,0.0,3.0,4.0,10017 2014-08
10017,2014-09,0.0,0.0,1.0,3.0,2.0,10017 2014-09
10017,2014-10,0.0,0.0,0.0,3.0,4.0,10017 2014-10
10017,2014-11,0.0,0.0,1.0,2.0,1.0,10017 2014-11
10017,2014-12,0.0,0.0,0.0,3.0,1.0,10017 2014-12
10017,2015-02,0.0,0.0,0.0,5.0,1.0,10017 2015-02
10017,2015-03,0.0,0.0,2.0,1.0,1.0,10017 2015-03
10017,2015-04,3.0,0.0,1.0,3.0,0.0,10017 2015-04
10017,2015-05,1.0,0.0,0.0,0.0,0.0,10017 2015-05
10017,2015-07,0.0,0.0,0.0,3.0,2.0,10017 2015-07
10017,2015-08,0.0,0.0,0.0,1.0,0.0,10017 2015-08
10017,2015-11,0.0,0.0,0.0,7.0,0.0,10017 2015-11
10017,2015-12,0.0,0.0,2.0,0.0,0.0,10017 2015-12
10017,2016-01,0.0,0.0,0.0,2.0,0.0,10017 2016-01
10017,2016-02,0.0,0.0,0.0,5.0,0.0,10017 2016-02
10017,2016-03,0.0,0.0,1.0,94.0,1.0,10017 2016-03
10017,2016-04,0.0,0.0,3.0,0.0,0.0,10017 2016-04
10017,2016-05,3.0,0.0,2.0,3.0,2.0,10017 2016-05
10017,2016-06,3.0,0.0,1.0,2.0,0.0,10017 2016-06
10017,2016-07,1.0,0.0,2.0,160.0,3.0,10017 2016-07
10017,2016-08,2.0,0.0,8.0,94.0,1.0,10017 2016-08
10017,2016-09,1.0,0.0,2.0,1.0,4.0,10017 2016-09
10017,2016-10,1.0,0.0,0.0,1.0,3.0,10017 2016-10
10017,2016-11,1.0,0.0,0.0,2.0,0.0,10017 2016-11
10017,2016-12,0.0,0.0,0.0,1.0,1.0,10017 2016-12
10017,2017-01,0.0,0.0,0.0,147.0,1.0,10017 2017-01
10017,2017-02,0.0,0.0,2.0,201.0,0.0,10017 2017-02
10017,2017-03,0.0,0.0,7.0,2.0,1.0,10017 2017-03
10017,2017-04,4.0,0.0,4.0,1.0,0.0,10017 2017-04
10017,2017-06,4.0,0.0,0.0,0.0,1.0,10017 2017-06
10017,2017-07,2.0,0.0,1.0,4.0,3.0,10017 2017-07
10017,2017-08,0.0,0.0,1.0,0.0,0.0,10017 2017-08
10017,2017-09,0.0,0.0,0.0,1.0,0.0,10017 2017-09
10017,2017-10,3.0,0.0,0.0,3.0,2.0,10017 2017-10
10017,2017-11,0.0,0.0,1.0,1.0,0.0,10017 2017-11
10017,2017-12,0.0,0.0,0.0,58.0,2.0,10017 2017-12
10017,2018-01,0.0,0.0,2.0,287.0,0.0,10017 2018-01
10017,2018-02,3.0,0.0,5.0,0.0,0.0,10017 2018-02
10017,2018-03,5.0,0.0,0.0,2.0,2.0,10017 2018-03
10017,2018-04,2.0,0.0,3.0,3.0,2.0,10017 2018-04
10017,2018-05,5.0,0.0,0.0,1.0,0.0,10017 2018-05
10017,2018-06,0.0,0.0,1.0,1.0,2.0,10017 2018-06
10017,2018-07,0.0,0.0,0.0,2.0,1.0,10017 2018-07
10017,2018-08,0.0,0.0,1.0,3.0,2.0,10017 2018-08
10017,2018-09,0.0,0.0,0.0,122.0,0.0,10017 2018-09
10017,2018-10,2.0,0.0,3.0,223.0,3.0,10017 2018-10
10017,2018-11,2.0,0.0,3.0,0.0,1.0,10017 2018-11
10017,2018-12,9.0,0.0,0.0,0.0,0.0,10017 2018-12
10018,2010-01,1.0,0.0,4.0,0.0,1.0,10018 2010-01
10018,2010-02,0.0,0.0,0.0,1.0,0.0,10018 2010-02
10018,2010-03,0.0,0.0,4.0,2.0,0.0,10018 2010-03
10018,2010-04,0.0,0.0,2.0,0.0,0.0,10018 2010-04
10018,2010-05,1.0,0.0,0.0,65.0,1.0,10018 2010-05
10018,2010-06,0.0,0.0,11.0,223.0,0.0,10018 2010-06
10018,2010-07,1.0,0.0,3.0,330.0,2.0,10018 2010-07
10018,2010-08,11.0,0.0,10.0,2.0,0.0,10018 2010-08
10018,2010-09,5.0,0.0,16.0,3.0,2.0,10018 2010-09
10018,2010-10,5.0,0.0,2.0,3.0,3.0,10018 2010-10
10018,2010-11,0.0,0.0,4.0,2.0,1.0,10018 2010-11
10018,2010-12,0.0,0.0,3.0,2.0,0.0,10018 2010-12
10018,2011-01,1.0,0.0,1.0,0.0,2.0,10018 2011-01
10018,2011-02,3.0,0.0,0.0,4.0,0.0,10018 2011-02
10018,2011-03,2.0,0.0,2.0,1.0,1.0,10018 2011-03
10018,2011-04,0.0,0.0,1.0,1.0,1.0,10018 2011-04
10018,2011-05,1.0,0.0,0.0,209.0,2.0,10018 2011-05
10018,2011-06,1.0,0.0,1.0,74.0,0.0,10018 2011-06
10018,2011-07,0.0,0.0,9.0,150.0,0.0,10018 2011-07
10018,2011-08,6.0,0.0,1.0,186.0,2.0,10018 2011-08
10018,2011-09,7.0,0.0,0.0,6.0,3.0,10018 2011-09
10018,2011-10,2.0,0.0,2.0,4.0,1.0,10018 2011-10
10018,2011-11,4.0,0.0,5.0,1.0,2.0,10018 2011-11
10018,2011-12,0.0,0.0,2.0,2.0,2.0,10018 2011-12
10018,2012-01,1.0,0.0,2.0,7.0,0.0,10018 2012-01
10018,2012-02,0.0,0.0,3.0,7.0,0.0,10018 2012-02
10018,2012-03,1.0,0.0,0.0,0.0,0.0,10018 2012-03
10018,2012-04,1.0,0.0,0.0,4.0,1.0,10018 2012-04
10018,2012-05,1.0,0.0,1.0,0.0,2.0,10018 2012-05
10018,2012-06,0.0,0.0,7.0,1.0,0.0,10018 2012-06
10018,2012-07,0.0,0.0,1.0,0.0,0.0,10018 2012-07
10018,2012-08,0.0,0.0,0.0,125.0,1.0,10018 2012-08
10018,2012-09,0.0,0.0,13.0,153.0,0.0,10018 2012-09
10018,2012-10,0.0,0.0,0.0,144.0,0.0,10018 2012-10
10018,2012-11,0.0,0.0,2.0,76.0,0.0,10018 2012-11
10018,2012-12,0.0,0.0,5.0,108.0,0.0,10018 2012-12
10018,2013-01,6.0,0.0,1.0,1.0,0.0,10018 2013-01
10018,2013-02,12.0,0.0,2.0,0.0,1.0,10018 2013-02
10018,2013-03,6.0,0.0,0.0,4.0,4.0,10018 2013-03
10018,2013-04,0.0,0.0,2.0,2.0,0.0,10018 2013-04
10018,2013-05,0.0,0.0,0.0,2.0,1.0,10018 2013-05
10018,2013-06,0.0,0.0,1.0,2.0,1.0,10018 2013-06
10018,2013-07,0.0,0.0,3.0,0.0,0.0,10018 2013-07
10018,2013-08,0.0,0.0,1.0,2.0,2.0,10018 2013-08
10018,2013-09,0.0,0.0,1.0,3.0,0.0,10018 2013-09
10018,2013-10,0.0,0.0,0.0,2.0,1.0,10018 2013-10
10018,2013-11,1.0,0.0,1.0,1.0,0.0,10018 2013-11
10018,2013-12,1.0,0.0,1.0,1.0,8.0,10018 2013-12
10018,2014-01,1.0,0.0,2.0,4.0,2.0,10018 2014-01
10018,2014-02,1.0,0.0,0.0,0.0,0.0,10018 2014-02
10018,2014-03,0.0,0.0,0.0,72.0,1.0,10018 2014-03
10018,2014-04,3.0,0.0,0.0,3.0,2.0,10018 2014-04
10018,2014-05,1.0,0.0,1.0,1.0,1.0,10018 2014-05
10018,2014-06,1.0,0.0,2.0,3.0,3.0,10018 2014-06
10018,2014-07,0.0,0.0,2.0,2.0,1.0,10018 2014-07
10018,2014-08,0.0,0.0,2.0,3.0,2.0,10018 2014-08
10018,2014-09,0.0,0.0,0.0,2.0,1.0,10018 2014-09
10018,2014-10,2.0,0.0,0.0,3.0,0.0,10018 2014-10
10018,2014-11,0.0,0.0,1.0,0.0,0.0,10018 2014-11
10018,2014-12,2.0,0.0,1.0,1.0,0.0,10018 2014-12
10018,2015-01,1.0,0.0,0.0,0.0,1.0,10018 2015-01
10018,2015-02,0.0,0.0,0.0,1.0,0.0,10018 2015-02
10018,2015-03,0.0,0.0,0.0,2.0,1.0,10018 2015-03
10018,2015-04,0.0,0.0,1.0,2.0,1.0,10018 2015-04
10018,2015-05,0.0,0.0,1.0,1.0,0.0,10018 2015-05
10018,2015-06,0.0,0.0,1.0,0.0,0.0,10018 2015-06
10018,2015-07,0.0,0.0,0.0,1.0,1.0,10018 2015-07
10018,2015-08,0.0,0.0,0.0,2.0,0.0,10018 2015-08
10018,2015-09,0.0,0.0,1.0,0.0,3.0,10018 2015-09
10018,2015-10,0.0,0.0,1.0,3.0,0.0,10018 2015-10
10018,2015-11,0.0,0.0,1.0,1.0,1.0,10018 2015-11
10018,2015-12,0.0,0.0,1.0,2.0,1.0,10018 2015-12
10018,2016-01,0.0,0.0,0.0,3.0,4.0,10018 2016-01
10018,2016-02,0.0,0.0,1.0,0.0,3.0,10018 2016-02
10018,2016-03,0.0,0.0,0.0,5.0,3.0,10018 2016-03
10018,2016-04,0.0,0.0,2.0,4.0,4.0,10018 2016-04
10018,2016-05,0.0,0.0,0.0,5.0,5.0,10018 2016-05
10018,2016-06,0.0,0.0,0.0,5.0,4.0,10018 2016-06
10018,2016-07,0.0,0.0,1.0,0.0,4.0,10018 2016-07
10018,2016-08,0.0,0.0,2.0,10.0,2.0,10018 2016-08
10018,2016-09,0.0,0.0,2.0,2.0,2.0,10018 2016-09
10018,2016-10,0.0,0.0,0.0,1.0,2.0,10018 2016-10
10018,2016-11,0.0,0.0,2.0,4.0,2.0,10018 2016-11
10018,2016-12,0.0,0.0,2.0,6.0,7.0,10018 2016-12
10018,2017-01,0.0,0.0,1.0,278.0,3.0,10018 2017-01
10018,2017-02,0.0,0.0,10.0,0.0,6.0,10018 2017-02
10018,2017-03,7.0,0.0,2.0,3.0,1.0,10018 2017-03
10018,2017-04,8.0,0.0,3.0,3.0,2.0,10018 2017-04
10018,2017-05,2.0,0.0,1.0,0.0,2.0,10018 2017-05
10018,2017-06,4.0,0.0,0.0,4.0,4.0,10018 2017-06
10018,2017-07,2.0,0.0,0.0,2.0,3.0,10018 2017-07
10018,2017-08,0.0,0.0,1.0,231.0,6.0,10018 2017-08
10018,2017-09,2.0,0.0,8.0,53.0,1.0,10018 2017-09
10018,2017-10,17.0,0.0,1.0,2.0,1.0,10018 2017-10
10018,2017-11,7.0,0.0,2.0,2.0,1.0,10018 2017-11
10018,2017-12,2.0,0.0,8.0,2.0,3.0,10018 2017-12
10018,2018-01,0.0,0.0,1.0,0.0,1.0,10018 2018-01
10018,2018-02,4.0,0.0,0.0,1.0,1.0,10018 2018-02
10018,2018-03,11.0,0.0,0.0,30.0,0.0,10018 2018-03
10018,2018-04,0.0,0.0,13.0,0.0,0.0,10018 2018-04
10018,2018-05,8.0,0.0,3.0,2.0,3.0,10018 2018-05
10018,2018-06,8.0,0.0,0.0,162.0,0.0,10018 2018-06
10018,2018-07,0.0,0.0,1.0,113.0,0.0,10018 2018-07
10018,2018-08,5.0,0.0,9.0,0.0,3.0,10018 2018-08
10018,2018-09,4.0,0.0,1.0,30.0,6.0,10018 2018-09
10018,2018-10,1.0,0.0,1.0,5.0,1.0,10018 2018-10
10018,2018-11,6.0,0.0,3.0,0.0,1.0,10018 2018-11
10018,2018-12,6.0,0.0,1.0,34.0,2.0,10018 2018-12
10019,2010-01,1.0,0.0,16.0,10.0,5.0,10019 2010-01
10019,2010-02,1.0,0.0,0.0,1.0,1.0,10019 2010-02
10019,2010-03,0.0,0.0,2.0,3.0,7.0,10019 2010-03
10019,2010-04,0.0,0.0,9.0,11.0,2.0,10019 2010-04
10019,2010-05,3.0,0.0,11.0,635.0,3.0,10019 2010-05
10019,2010-06,4.0,0.0,42.0,189.0,5.0,10019 2010-06
10019,2010-07,8.0,0.0,18.0,234.0,12.0,10019 2010-07
10019,2010-08,27.0,0.0,7.0,15.0,9.0,10019 2010-08
10019,2010-09,32.0,0.0,0.0,34.0,5.0,10019 2010-09
10019,2010-10,22.0,0.0,30.0,35.0,9.0,10019 2010-10
10019,2010-11,8.0,0.0,15.0,50.0,5.0,10019 2010-11
10019,2010-12,10.0,0.0,7.0,12.0,3.0,10019 2010-12
10019,2011-01,10.0,0.0,3.0,3.0,4.0,10019 2011-01
10019,2011-02,6.0,0.0,5.0,6.0,5.0,10019 2011-02
10019,2011-03,17.0,0.0,6.0,5.0,4.0,10019 2011-03
10019,2011-04,8.0,0.0,0.0,81.0,5.0,10019 2011-04
10019,2011-05,7.0,0.0,4.0,584.0,5.0,10019 2011-05
10019,2011-06,6.0,0.0,32.0,175.0,2.0,10019 2011-06
10019,2011-07,0.0,0.0,21.0,229.0,1.0,10019 2011-07
10019,2011-08,8.0,0.0,9.0,5.0,2.0,10019 2011-08
10019,2011-09,13.0,0.0,4.0,11.0,2.0,10019 2011-09
10019,2011-10,7.0,0.0,7.0,12.0,2.0,10019 2011-10
10019,2011-11,6.0,0.0,3.0,4.0,2.0,10019 2011-11
10019,2011-12,2.0,0.0,2.0,12.0,2.0,10019 2011-12
10019,2012-01,1.0,0.0,14.0,39.0,6.0,10019 2012-01
10019,2012-02,0.0,0.0,24.0,35.0,2.0,10019 2012-02
10019,2012-03,3.0,0.0,9.0,4.0,1.0,10019 2012-03
10019,2012-04,4.0,0.0,5.0,10.0,3.0,10019 2012-04
10019,2012-05,2.0,0.0,1.0,8.0,4.0,10019 2012-05
10019,2012-06,0.0,0.0,4.0,5.0,2.0,10019 2012-06
10019,2012-07,0.0,0.0,3.0,4.0,1.0,10019 2012-07
10019,2012-08,0.0,0.0,5.0,665.0,7.0,10019 2012-08
10019,2012-09,0.0,0.0,15.0,6.0,5.0,10019 2012-09
10019,2012-10,8.0,0.0,0.0,0.0,6.0,10019 2012-10
10019,2012-11,8.0,0.0,1.0,0.0,4.0,10019 2012-11
10019,2012-12,11.0,0.0,4.0,395.0,5.0,10019 2012-12
10019,2013-01,1.0,0.0,8.0,10.0,3.0,10019 2013-01
10019,2013-02,6.0,0.0,9.0,5.0,2.0,10019 2013-02
10019,2013-03,4.0,0.0,4.0,6.0,2.0,10019 2013-03
10019,2013-04,0.0,0.0,9.0,1.0,8.0,10019 2013-04
10019,2013-05,0.0,0.0,2.0,21.0,3.0,10019 2013-05
10019,2013-06,0.0,0.0,14.0,12.0,5.0,10019 2013-06
10019,2013-07,2.0,0.0,4.0,4.0,4.0,10019 2013-07
10019,2013-08,2.0,0.0,0.0,8.0,12.0,10019 2013-08
10019,2013-09,7.0,0.0,2.0,9.0,11.0,10019 2013-09
10019,2013-10,6.0,0.0,1.0,2.0,2.0,10019 2013-10
10019,2013-11,6.0,0.0,5.0,18.0,1.0,10019 2013-11
10019,2013-12,7.0,0.0,8.0,0.0,1.0,10019 2013-12
10019,2014-01,1.0,0.0,8.0,9.0,1.0,10019 2014-01
10019,2014-02,1.0,0.0,1.0,6.0,6.0,10019 2014-02
10019,2014-03,1.0,0.0,4.0,159.0,2.0,10019 2014-03
10019,2014-04,7.0,0.0,14.0,9.0,4.0,10019 2014-04
10019,2014-05,5.0,0.0,0.0,8.0,2.0,10019 2014-05
10019,2014-06,1.0,0.0,7.0,6.0,3.0,10019 2014-06
10019,2014-07,0.0,0.0,5.0,12.0,4.0,10019 2014-07
10019,2014-08,0.0,0.0,2.0,17.0,3.0,10019 2014-08
10019,2014-09,3.0,0.0,10.0,9.0,4.0,10019 2014-09
10019,2014-10,2.0,0.0,8.0,12.0,8.0,10019 2014-10
10019,2014-11,2.0,0.0,6.0,4.0,1.0,10019 2014-11
10019,2014-12,2.0,0.0,0.0,3.0,2.0,10019 2014-12
10019,2015-01,2.0,0.0,0.0,5.0,0.0,10019 2015-01
10019,2015-02,0.0,0.0,1.0,7.0,2.0,10019 2015-02
10019,2015-03,2.0,0.0,3.0,9.0,5.0,10019 2015-03
10019,2015-04,1.0,0.0,9.0,12.0,10.0,10019 2015-04
10019,2015-05,0.0,0.0,1.0,5.0,5.0,10019 2015-05
10019,2015-06,0.0,0.0,6.0,15.0,9.0,10019 2015-06
10019,2015-07,5.0,0.0,6.0,10.0,9.0,10019 2015-07
10019,2015-08,2.0,0.0,2.0,11.0,8.0,10019 2015-08
10019,2015-09,0.0,0.0,0.0,15.0,14.0,10019 2015-09
10019,2015-10,3.0,0.0,5.0,21.0,15.0,10019 2015-10
10019,2015-11,0.0,0.0,7.0,8.0,6.0,10019 2015-11
10019,2015-12,0.0,0.0,0.0,5.0,3.0,10019 2015-12
10019,2016-01,1.0,0.0,6.0,10.0,4.0,10019 2016-01
10019,2016-02,3.0,0.0,3.0,351.0,6.0,10019 2016-02
10019,2016-03,8.0,0.0,5.0,61.0,8.0,10019 2016-03
10019,2016-04,6.0,0.0,9.0,9.0,11.0,10019 2016-04
10019,2016-05,27.0,0.0,36.0,9.0,7.0,10019 2016-05
10019,2016-06,46.0,0.0,0.0,10.0,11.0,10019 2016-06
10019,2016-07,13.0,0.0,9.0,6.0,2.0,10019 2016-07
10019,2016-08,23.0,0.0,10.0,6.0,2.0,10019 2016-08
10019,2016-09,6.0,0.0,3.0,7.0,9.0,10019 2016-09
10019,2016-10,5.0,0.0,1.0,5.0,9.0,10019 2016-10
10019,2016-11,1.0,0.0,6.0,12.0,8.0,10019 2016-11
10019,2016-12,0.0,0.0,3.0,4.0,2.0,10019 2016-12
10019,2017-01,9.0,0.0,4.0,521.0,5.0,10019 2017-01
10019,2017-02,12.0,0.0,35.0,169.0,4.0,10019 2017-02
10019,2017-03,19.0,0.0,58.0,2.0,6.0,10019 2017-03
10019,2017-04,23.0,0.0,12.0,5.0,3.0,10019 2017-04
10019,2017-05,33.0,0.0,5.0,8.0,10.0,10019 2017-05
10019,2017-06,25.0,0.0,3.0,8.0,2.0,10019 2017-06
10019,2017-07,15.0,0.0,5.0,5.0,5.0,10019 2017-07
10019,2017-08,11.0,0.0,12.0,520.0,5.0,10019 2017-08
10019,2017-09,10.0,0.0,10.0,173.0,10.0,10019 2017-09
10019,2017-10,28.0,0.0,12.0,10.0,4.0,10019 2017-10
10019,2017-11,25.0,0.0,0.0,9.0,1.0,10019 2017-11
10019,2017-12,18.0,0.0,10.0,9.0,1.0,10019 2017-12
10019,2018-01,19.0,0.0,9.0,9.0,4.0,10019 2018-01
10019,2018-02,23.0,0.0,10.0,8.0,3.0,10019 2018-02
10019,2018-03,14.0,0.0,10.0,48.0,3.0,10019 2018-03
10019,2018-04,16.0,0.0,11.0,16.0,3.0,10019 2018-04
10019,2018-05,18.0,0.0,18.0,7.0,2.0,10019 2018-05
10019,2018-06,21.0,0.0,6.0,386.0,2.0,10019 2018-06
10019,2018-07,15.0,0.0,12.0,6.0,2.0,10019 2018-07
10019,2018-08,20.0,0.0,11.0,274.0,2.0,10019 2018-08
10019,2018-09,31.0,0.0,23.0,91.0,1.0,10019 2018-09
10019,2018-10,24.0,0.0,12.0,14.0,9.0,10019 2018-10
10019,2018-11,32.0,0.0,7.0,5.0,3.0,10019 2018-11
10019,2018-12,44.0,0.0,1.0,24.0,3.0,10019 2018-12
10020,2010-06,0.0,0.0,0.0,9.0,0.0,10020 2010-06
10020,2010-07,0.0,0.0,0.0,3.0,0.0,10020 2010-07
10020,2010-10,0.0,0.0,0.0,1.0,0.0,10020 2010-10
